 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  15.11.2022    Time:  17:50:58
 Units: L = cm   , T = days , M = µg   
 
 CosAlf,MaxIt,TolTh,  TolH
 0.000   10   0.001 1.00000
 
 TopInF,BotInF,AtmBC,SinkF,WLayer,qGWLF,FreeD,SeepF,lWat,lChem,lTemp,lRoot,lWDep
     F     F     F     F     F     F     F     F     F     T     F     F     F

Nodal point information

node      x         hOld    MatN LayN  Beta      Ah       AK      ATh     Temp    Conc(1...NS)         Sorb(1...NS)

 152    -37.750    102.250    2    1   0.000    1.000    1.000    1.000   20.00  0.0000E+00  0.0000E+00
 153    -38.000    102.000    2    1   0.000    1.000    1.000    1.000   20.00  0.0000E+00  0.0000E+00
 154    -38.250    101.750    2    1   0.000    1.000    1.000    1.000   20.00  0.0000E+00  0.0000E+00
 155    -38.500    101.500    2    1   0.000    1.000    1.000    1.000   20.00  0.0000E+00  0.0000E+00
 156    -38.750    101.250    2    1   0.000    1.000    1.000    1.000   20.00  0.0000E+00  0.0000E+00
 157    -39.000    101.000    2    1   0.000    1.000    1.000    1.000   20.00  0.0000E+00  0.0000E+00
 158    -39.250    100.750    2    1   0.000    1.000    1.000    1.000   20.00  0.0000E+00  0.0000E+00
 159    -39.500    100.500    2    1   0.000    1.000    1.000    1.000   20.00  0.0000E+00  0.0000E+00
 160    -39.750    100.250    2    1   0.000    1.000    1.000    1.000   20.00  0.0000E+00  0.0000E+00
 161    -40.000    100.000    2    1   0.000    1.000    1.000    1.000   20.00  0.0000E+00  0.0000E+00
end

 Number of species in the chain :   1


MatNum, Param. array:

   Mat     Qr     Qs        Alfa         n          Ks      l

    1    0.078  0.400   0.360E-01   0.156E+01   0.200E+02  0.500
    2    0.078  0.310   0.360E-01   0.156E+01   0.200E+02  0.500

       Table of Hydraulic Properties which are interpolated in simulation
       =================================================================

  theta         h        log h        C             K        log K          S          Kv
 
  0.4000  -0.100E-05 -0.6000E+01  0.4404E-06  0.2000E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.126E-05 -0.5899E+01  0.5017E-06  0.2000E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.159E-05 -0.5798E+01  0.5715E-06  0.2000E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.201E-05 -0.5697E+01  0.6510E-06  0.2000E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.254E-05 -0.5596E+01  0.7415E-06  0.2000E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.320E-05 -0.5495E+01  0.8447E-06  0.1999E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.404E-05 -0.5394E+01  0.9622E-06  0.1999E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.509E-05 -0.5293E+01  0.1096E-05  0.1999E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.643E-05 -0.5192E+01  0.1249E-05  0.1999E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.811E-05 -0.5091E+01  0.1422E-05  0.1999E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.102E-04 -0.4990E+01  0.1620E-05  0.1999E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.129E-04 -0.4889E+01  0.1845E-05  0.1999E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.163E-04 -0.4788E+01  0.2102E-05  0.1999E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.206E-04 -0.4687E+01  0.2395E-05  0.1999E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.260E-04 -0.4586E+01  0.2728E-05  0.1998E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.327E-04 -0.4485E+01  0.3107E-05  0.1998E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.413E-04 -0.4384E+01  0.3539E-05  0.1998E+02  0.1301E+01    1.0000  0.0000E+00
  0.4000  -0.521E-04 -0.4283E+01  0.4032E-05  0.1998E+02  0.1300E+01    1.0000  0.0000E+00
  0.4000  -0.658E-04 -0.4182E+01  0.4593E-05  0.1997E+02  0.1300E+01    1.0000  0.0000E+00
  0.4000  -0.830E-04 -0.4081E+01  0.5231E-05  0.1997E+02  0.1300E+01    1.0000  0.0000E+00
  0.4000  -0.105E-03 -0.3980E+01  0.5959E-05  0.1996E+02  0.1300E+01    1.0000  0.0000E+00
  0.4000  -0.132E-03 -0.3879E+01  0.6788E-05  0.1996E+02  0.1300E+01    1.0000  0.0000E+00
  0.4000  -0.167E-03 -0.3778E+01  0.7733E-05  0.1995E+02  0.1300E+01    1.0000  0.0000E+00
  0.4000  -0.210E-03 -0.3677E+01  0.8808E-05  0.1995E+02  0.1300E+01    1.0000  0.0000E+00
  0.4000  -0.266E-03 -0.3576E+01  0.1003E-04  0.1994E+02  0.1300E+01    1.0000  0.0000E+00
  0.4000  -0.335E-03 -0.3475E+01  0.1143E-04  0.1993E+02  0.1299E+01    1.0000  0.0000E+00
  0.4000  -0.423E-03 -0.3374E+01  0.1302E-04  0.1992E+02  0.1299E+01    1.0000  0.0000E+00
  0.4000  -0.534E-03 -0.3273E+01  0.1483E-04  0.1991E+02  0.1299E+01    1.0000  0.0000E+00
  0.4000  -0.673E-03 -0.3172E+01  0.1689E-04  0.1990E+02  0.1299E+01    1.0000  0.0000E+00
  0.4000  -0.850E-03 -0.3071E+01  0.1924E-04  0.1988E+02  0.1298E+01    1.0000  0.0000E+00
  0.4000  -0.107E-02 -0.2970E+01  0.2192E-04  0.1987E+02  0.1298E+01    1.0000  0.1359E-30
  0.4000  -0.135E-02 -0.2869E+01  0.2497E-04  0.1985E+02  0.1298E+01    1.0000  0.1359E-30
  0.4000  -0.171E-02 -0.2768E+01  0.2844E-04  0.1983E+02  0.1297E+01    1.0000  0.1359E-30
  0.4000  -0.215E-02 -0.2667E+01  0.3240E-04  0.1980E+02  0.1297E+01    1.0000  0.1370E-29
  0.4000  -0.272E-02 -0.2566E+01  0.3691E-04  0.1977E+02  0.1296E+01    1.0000  0.1370E-29
  0.4000  -0.343E-02 -0.2465E+01  0.4204E-04  0.1974E+02  0.1295E+01    1.0000  0.5291E-29
  0.4000  -0.433E-02 -0.2364E+01  0.4789E-04  0.1971E+02  0.1295E+01    1.0000  0.1380E-28
  0.4000  -0.546E-02 -0.2263E+01  0.5455E-04  0.1967E+02  0.1294E+01    1.0000  0.5333E-28
  0.4000  -0.689E-02 -0.2162E+01  0.6214E-04  0.1962E+02  0.1293E+01    1.0000  0.2060E-27
  0.4000  -0.870E-02 -0.2061E+01  0.7078E-04  0.1957E+02  0.1292E+01    1.0000  0.7019E-27
  0.4000  -0.110E-01 -0.1960E+01  0.8063E-04  0.1951E+02  0.1290E+01    1.0000  0.2487E-26
  0.4000  -0.138E-01 -0.1859E+01  0.9185E-04  0.1944E+02  0.1289E+01    1.0000  0.8023E-26
  0.4000  -0.175E-01 -0.1758E+01  0.1046E-03  0.1936E+02  0.1287E+01    1.0000  0.2733E-25
  0.4000  -0.221E-01 -0.1657E+01  0.1192E-03  0.1927E+02  0.1285E+01    1.0000  0.9684E-25
  0.4000  -0.278E-01 -0.1556E+01  0.1358E-03  0.1917E+02  0.1283E+01    1.0000  0.3124E-24
  0.4000  -0.351E-01 -0.1455E+01  0.1546E-03  0.1906E+02  0.1280E+01    1.0000  0.1064E-23
  0.4000  -0.443E-01 -0.1354E+01  0.1761E-03  0.1893E+02  0.1277E+01    1.0000  0.3555E-23
  0.4000  -0.559E-01 -0.1253E+01  0.2006E-03  0.1878E+02  0.1274E+01    1.0000  0.1184E-22
  0.4000  -0.705E-01 -0.1152E+01  0.2285E-03  0.1862E+02  0.1270E+01    1.0000  0.3989E-22
  0.4000  -0.890E-01 -0.1051E+01  0.2603E-03  0.1843E+02  0.1265E+01    1.0000  0.1339E-21
  0.4000  -0.112E+00 -0.9495E+00  0.2965E-03  0.1821E+02  0.1260E+01    0.9999  0.4483E-21
  0.4000  -0.142E+00 -0.8485E+00  0.3377E-03  0.1797E+02  0.1255E+01    0.9999  0.1499E-20
  0.4000  -0.179E+00 -0.7475E+00  0.3846E-03  0.1770E+02  0.1248E+01    0.9999  0.5020E-20
  0.3999  -0.226E+00 -0.6465E+00  0.4381E-03  0.1739E+02  0.1240E+01    0.9998  0.1681E-19
  0.3999  -0.285E+00 -0.5455E+00  0.4988E-03  0.1704E+02  0.1231E+01    0.9997  0.5634E-19
  0.3999  -0.359E+00 -0.4444E+00  0.5680E-03  0.1665E+02  0.1221E+01    0.9996  0.1888E-18
  0.3998  -0.453E+00 -0.3434E+00  0.6465E-03  0.1620E+02  0.1210E+01    0.9994  0.6318E-18
  0.3997  -0.572E+00 -0.2424E+00  0.7358E-03  0.1571E+02  0.1196E+01    0.9992  0.2114E-17
  0.3996  -0.722E+00 -0.1414E+00  0.8370E-03  0.1515E+02  0.1180E+01    0.9988  0.7071E-17
  0.3994  -0.911E+00 -0.4040E-01  0.9515E-03  0.1453E+02  0.1162E+01    0.9983  0.2362E-16
  0.3992  -0.115E+01  0.6061E-01  0.1081E-02  0.1384E+02  0.1141E+01    0.9975  0.7879E-16
  0.3989  -0.145E+01  0.1616E+00  0.1226E-02  0.1307E+02  0.1116E+01    0.9964  0.2623E-15
  0.3984  -0.183E+01  0.2626E+00  0.1388E-02  0.1223E+02  0.1087E+01    0.9949  0.8705E-15
  0.3976  -0.231E+01  0.3636E+00  0.1568E-02  0.1131E+02  0.1053E+01    0.9927  0.2877E-14
  0.3966  -0.292E+01  0.4646E+00  0.1765E-02  0.1031E+02  0.1013E+01    0.9896  0.9451E-14
